hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240330,06,4,1-6-5,0,1,B1,5.11,39.27,0.0006,1.0,3.0,26.9,6,B1,4.07,30.59,0.0006,4.0,3.0,5,B1,39.01,0.09,2.0,5.0,0.0,69.86,0,0,3.0,2.0,0,1
20240330,06,4,2-1-3,0,2,B1,4.02,33.91,0.001,5.0,4.0,2.4,1,B1,5.11,39.27,0.0006,1.0,3.0,3,B1,30.87,0.0003,3.0,1.0,0.0004000000000000001,73.18,0,1,3.0,2.0,0,1
20240330,06,4,2-1-4,0,2,B1,4.02,33.91,0.001,5.0,4.0,2.4,1,B1,5.11,39.27,0.0006,1.0,3.0,4,B2,39.41,0.0005,4.0,2.0,0.0004000000000000001,73.18,0,1,3.0,2.0,0,1
20240330,06,4,2-1-5,0,2,B1,4.02,33.91,0.001,5.0,4.0,2.4,1,B1,5.11,39.27,0.0006,1.0,3.0,5,B1,39.01,0.09,2.0,5.0,0.0004000000000000001,73.18,0,1,3.0,2.0,0,1
20240330,06,4,2-1-6,0,2,B1,4.02,33.91,0.001,5.0,4.0,2.4,1,B1,5.11,39.27,0.0006,1.0,3.0,6,B1,30.59,0.0006,4.0,3.0,0.0004000000000000001,73.18,0,1,3.0,2.0,0,1
20240330,06,4,2-3-1,0,2,B1,4.02,33.91,0.001,5.0,4.0,2.4,3,B1,4.47,30.87,0.0003,3.0,1.0,1,B1,39.27,0.0006,1.0,3.0,0.0007000000000000001,64.78,0,0,3.0,2.0,0,1
20240330,06,4,2-3-4,0,2,B1,4.02,33.91,0.001,5.0,4.0,2.4,3,B1,4.47,30.87,0.0003,3.0,1.0,4,B2,39.41,0.0005,4.0,2.0,0.0007000000000000001,64.78,0,0,3.0,2.0,0,1
20240330,06,4,2-3-5,0,2,B1,4.02,33.91,0.001,5.0,4.0,2.4,3,B1,4.47,30.87,0.0003,3.0,1.0,5,B1,39.01,0.09,2.0,5.0,0.0007000000000000001,64.78,0,0,3.0,2.0,0,1
20240330,06,4,2-3-6,0,2,B1,4.02,33.91,0.001,5.0,4.0,2.4,3,B1,4.47,30.87,0.0003,3.0,1.0,6,B1,30.59,0.0006,4.0,3.0,0.0007000000000000001,64.78,0,0,3.0,2.0,0,1
20240330,06,4,2-4-1,0,2,B1,4.02,33.91,0.001,5.0,4.0,2.4,4,B2,2.16,39.41,0.0005,4.0,2.0,1,B1,39.27,0.0006,1.0,3.0,0.0005,73.32,0,0,3.0,2.0,0,1
20240330,06,4,2-4-3,0,2,B1,4.02,33.91,0.001,5.0,4.0,2.4,4,B2,2.16,39.41,0.0005,4.0,2.0,3,B1,30.87,0.0003,3.0,1.0,0.0005,73.32,0,0,3.0,2.0,0,1
20240330,06,4,2-4-5,0,2,B1,4.02,33.91,0.001,5.0,4.0,2.4,4,B2,2.16,39.41,0.0005,4.0,2.0,5,B1,39.01,0.09,2.0,5.0,0.0005,73.32,0,0,3.0,2.0,0,1
20240330,06,4,2-4-6,0,2,B1,4.02,33.91,0.001,5.0,4.0,2.4,4,B2,2.16,39.41,0.0005,4.0,2.0,6,B1,30.59,0.0006,4.0,3.0,0.0005,73.32,0,0,3.0,2.0,0,1
20240330,06,4,2-5-1,0,2,B1,4.02,33.91,0.001,5.0,4.0,2.4,5,B1,4.0,39.01,0.09,2.0,5.0,1,B1,39.27,0.0006,1.0,3.0,-0.089,72.91999999999999,0,0,3.0,2.0,0,1
20240330,06,4,2-5-3,0,2,B1,4.02,33.91,0.001,5.0,4.0,2.4,5,B1,4.0,39.01,0.09,2.0,5.0,3,B1,30.87,0.0003,3.0,1.0,-0.089,72.91999999999999,0,0,3.0,2.0,0,1
20240330,06,4,2-5-4,0,2,B1,4.02,33.91,0.001,5.0,4.0,2.4,5,B1,4.0,39.01,0.09,2.0,5.0,4,B2,39.41,0.0005,4.0,2.0,-0.089,72.91999999999999,0,0,3.0,2.0,0,1
20240330,06,4,2-5-6,0,2,B1,4.02,33.91,0.001,5.0,4.0,2.4,5,B1,4.0,39.01,0.09,2.0,5.0,6,B1,30.59,0.0006,4.0,3.0,-0.089,72.91999999999999,0,0,3.0,2.0,0,1
20240330,06,4,2-6-1,0,2,B1,4.02,33.91,0.001,5.0,4.0,2.4,6,B1,4.07,30.59,0.0006,4.0,3.0,1,B1,39.27,0.0006,1.0,3.0,0.0004000000000000001,64.5,0,0,3.0,2.0,0,1
20240330,06,4,2-6-3,0,2,B1,4.02,33.91,0.001,5.0,4.0,2.4,6,B1,4.07,30.59,0.0006,4.0,3.0,3,B1,30.87,0.0003,3.0,1.0,0.0004000000000000001,64.5,0,0,3.0,2.0,0,1
20240330,06,4,2-6-4,0,2,B1,4.02,33.91,0.001,5.0,4.0,2.4,6,B1,4.07,30.59,0.0006,4.0,3.0,4,B2,39.41,0.0005,4.0,2.0,0.0004000000000000001,64.5,0,0,3.0,2.0,0,1
20240330,06,4,2-6-5,0,2,B1,4.02,33.91,0.001,5.0,4.0,2.4,6,B1,4.07,30.59,0.0006,4.0,3.0,5,B1,39.01,0.09,2.0,5.0,0.0004000000000000001,64.5,0,0,3.0,2.0,0,1
20240330,06,4,3-1-2,0,3,B1,4.47,30.87,0.0003,3.0,1.0,13.8,1,B1,5.11,39.27,0.0006,1.0,3.0,2,B1,33.91,0.001,5.0,4.0,-0.0003,70.14,0,1,3.0,2.0,0,1
20240330,06,4,3-1-4,0,3,B1,4.47,30.87,0.0003,3.0,1.0,13.8,1,B1,5.11,39.27,0.0006,1.0,3.0,4,B2,39.41,0.0005,4.0,2.0,-0.0003,70.14,0,1,3.0,2.0,0,1
20240330,06,4,3-1-5,0,3,B1,4.47,30.87,0.0003,3.0,1.0,13.8,1,B1,5.11,39.27,0.0006,1.0,3.0,5,B1,39.01,0.09,2.0,5.0,-0.0003,70.14,0,1,3.0,2.0,0,1
20240330,06,4,3-1-6,0,3,B1,4.47,30.87,0.0003,3.0,1.0,13.8,1,B1,5.11,39.27,0.0006,1.0,3.0,6,B1,30.59,0.0006,4.0,3.0,-0.0003,70.14,0,1,3.0,2.0,0,1
20240330,06,4,3-2-1,0,3,B1,4.47,30.87,0.0003,3.0,1.0,13.8,2,B1,4.02,33.91,0.001,5.0,4.0,1,B1,39.27,0.0006,1.0,3.0,-0.0007000000000000001,64.78,0,0,3.0,2.0,0,1
20240330,06,4,3-2-4,0,3,B1,4.47,30.87,0.0003,3.0,1.0,13.8,2,B1,4.02,33.91,0.001,5.0,4.0,4,B2,39.41,0.0005,4.0,2.0,-0.0007000000000000001,64.78,0,0,3.0,2.0,0,1
20240330,06,4,3-2-5,0,3,B1,4.47,30.87,0.0003,3.0,1.0,13.8,2,B1,4.02,33.91,0.001,5.0,4.0,5,B1,39.01,0.09,2.0,5.0,-0.0007000000000000001,64.78,0,0,3.0,2.0,0,1
20240330,06,4,3-2-6,0,3,B1,4.47,30.87,0.0003,3.0,1.0,13.8,2,B1,4.02,33.91,0.001,5.0,4.0,6,B1,30.59,0.0006,4.0,3.0,-0.0007000000000000001,64.78,0,0,3.0,2.0,0,1
20240330,06,4,3-4-1,0,3,B1,4.47,30.87,0.0003,3.0,1.0,13.8,4,B2,2.16,39.41,0.0005,4.0,2.0,1,B1,39.27,0.0006,1.0,3.0,-0.00020000000000000004,70.28,0,0,3.0,2.0,0,1
20240330,06,4,3-4-2,0,3,B1,4.47,30.87,0.0003,3.0,1.0,13.8,4,B2,2.16,39.41,0.0005,4.0,2.0,2,B1,33.91,0.001,5.0,4.0,-0.00020000000000000004,70.28,0,0,3.0,2.0,0,1
20240330,06,4,3-4-5,0,3,B1,4.47,30.87,0.0003,3.0,1.0,13.8,4,B2,2.16,39.41,0.0005,4.0,2.0,5,B1,39.01,0.09,2.0,5.0,-0.00020000000000000004,70.28,0,0,3.0,2.0,0,1
20240330,06,4,3-4-6,0,3,B1,4.47,30.87,0.0003,3.0,1.0,13.8,4,B2,2.16,39.41,0.0005,4.0,2.0,6,B1,30.59,0.0006,4.0,3.0,-0.00020000000000000004,70.28,0,0,3.0,2.0,0,1
20240330,06,4,3-5-1,0,3,B1,4.47,30.87,0.0003,3.0,1.0,13.8,5,B1,4.0,39.01,0.09,2.0,5.0,1,B1,39.27,0.0006,1.0,3.0,-0.0897,69.88,0,0,3.0,2.0,0,1
20240330,06,4,3-5-2,0,3,B1,4.47,30.87,0.0003,3.0,1.0,13.8,5,B1,4.0,39.01,0.09,2.0,5.0,2,B1,33.91,0.001,5.0,4.0,-0.0897,69.88,0,0,3.0,2.0,0,1
20240330,06,4,3-5-4,0,3,B1,4.47,30.87,0.0003,3.0,1.0,13.8,5,B1,4.0,39.01,0.09,2.0,5.0,4,B2,39.41,0.0005,4.0,2.0,-0.0897,69.88,0,0,3.0,2.0,0,1
20240330,06,4,3-5-6,0,3,B1,4.47,30.87,0.0003,3.0,1.0,13.8,5,B1,4.0,39.01,0.09,2.0,5.0,6,B1,30.59,0.0006,4.0,3.0,-0.0897,69.88,0,0,3.0,2.0,0,1
20240330,06,4,3-6-1,0,3,B1,4.47,30.87,0.0003,3.0,1.0,13.8,6,B1,4.07,30.59,0.0006,4.0,3.0,1,B1,39.27,0.0006,1.0,3.0,-0.0003,61.46,0,0,3.0,2.0,0,1
20240330,06,4,3-6-2,0,3,B1,4.47,30.87,0.0003,3.0,1.0,13.8,6,B1,4.07,30.59,0.0006,4.0,3.0,2,B1,33.91,0.001,5.0,4.0,-0.0003,61.46,0,0,3.0,2.0,0,1
20240330,06,4,3-6-4,0,3,B1,4.47,30.87,0.0003,3.0,1.0,13.8,6,B1,4.07,30.59,0.0006,4.0,3.0,4,B2,39.41,0.0005,4.0,2.0,-0.0003,61.46,0,0,3.0,2.0,0,1
20240330,06,4,3-6-5,0,3,B1,4.47,30.87,0.0003,3.0,1.0,13.8,6,B1,4.07,30.59,0.0006,4.0,3.0,5,B1,39.01,0.09,2.0,5.0,-0.0003,61.46,0,0,3.0,2.0,0,1
20240330,06,4,4-1-2,0,4,B2,2.16,39.41,0.0005,4.0,2.0,0.0,1,B1,5.11,39.27,0.0006,1.0,3.0,2,B1,33.91,0.001,5.0,4.0,-0.00009999999999999994,78.68,0,1,3.0,2.0,0,1
20240330,06,4,4-1-3,0,4,B2,2.16,39.41,0.0005,4.0,2.0,0.0,1,B1,5.11,39.27,0.0006,1.0,3.0,3,B1,30.87,0.0003,3.0,1.0,-0.00009999999999999994,78.68,0,1,3.0,2.0,0,1
20240330,06,4,4-1-5,0,4,B2,2.16,39.41,0.0005,4.0,2.0,0.0,1,B1,5.11,39.27,0.0006,1.0,3.0,5,B1,39.01,0.09,2.0,5.0,-0.00009999999999999994,78.68,0,1,3.0,2.0,0,1
20240330,06,4,4-1-6,0,4,B2,2.16,39.41,0.0005,4.0,2.0,0.0,1,B1,5.11,39.27,0.0006,1.0,3.0,6,B1,30.59,0.0006,4.0,3.0,-0.00009999999999999994,78.68,0,1,3.0,2.0,0,1
20240330,06,4,4-2-1,0,4,B2,2.16,39.41,0.0005,4.0,2.0,0.0,2,B1,4.02,33.91,0.001,5.0,4.0,1,B1,39.27,0.0006,1.0,3.0,-0.0005,73.32,0,0,3.0,2.0,0,1
20240330,06,4,4-2-3,0,4,B2,2.16,39.41,0.0005,4.0,2.0,0.0,2,B1,4.02,33.91,0.001,5.0,4.0,3,B1,30.87,0.0003,3.0,1.0,-0.0005,73.32,0,0,3.0,2.0,0,1
20240330,06,4,4-2-5,0,4,B2,2.16,39.41,0.0005,4.0,2.0,0.0,2,B1,4.02,33.91,0.001,5.0,4.0,5,B1,39.01,0.09,2.0,5.0,-0.0005,73.32,0,0,3.0,2.0,0,1
20240330,06,4,4-2-6,0,4,B2,2.16,39.41,0.0005,4.0,2.0,0.0,2,B1,4.02,33.91,0.001,5.0,4.0,6,B1,30.59,0.0006,4.0,3.0,-0.0005,73.32,0,0,3.0,2.0,0,1
20240330,06,4,4-3-1,0,4,B2,2.16,39.41,0.0005,4.0,2.0,0.0,3,B1,4.47,30.87,0.0003,3.0,1.0,1,B1,39.27,0.0006,1.0,3.0,0.00020000000000000004,70.28,0,0,3.0,2.0,0,1
20240330,06,4,4-3-2,0,4,B2,2.16,39.41,0.0005,4.0,2.0,0.0,3,B1,4.47,30.87,0.0003,3.0,1.0,2,B1,33.91,0.001,5.0,4.0,0.00020000000000000004,70.28,0,0,3.0,2.0,0,1
20240330,06,4,4-3-5,0,4,B2,2.16,39.41,0.0005,4.0,2.0,0.0,3,B1,4.47,30.87,0.0003,3.0,1.0,5,B1,39.01,0.09,2.0,5.0,0.00020000000000000004,70.28,0,0,3.0,2.0,0,1
20240330,06,4,4-3-6,0,4,B2,2.16,39.41,0.0005,4.0,2.0,0.0,3,B1,4.47,30.87,0.0003,3.0,1.0,6,B1,30.59,0.0006,4.0,3.0,0.00020000000000000004,70.28,0,0,3.0,2.0,0,1
20240330,06,4,4-5-1,0,4,B2,2.16,39.41,0.0005,4.0,2.0,0.0,5,B1,4.0,39.01,0.09,2.0,5.0,1,B1,39.27,0.0006,1.0,3.0,-0.0895,78.41999999999999,0,0,3.0,2.0,0,1
20240330,06,4,4-5-2,0,4,B2,2.16,39.41,0.0005,4.0,2.0,0.0,5,B1,4.0,39.01,0.09,2.0,5.0,2,B1,33.91,0.001,5.0,4.0,-0.0895,78.41999999999999,0,0,3.0,2.0,0,1
20240330,06,4,4-5-3,0,4,B2,2.16,39.41,0.0005,4.0,2.0,0.0,5,B1,4.0,39.01,0.09,2.0,5.0,3,B1,30.87,0.0003,3.0,1.0,-0.0895,78.41999999999999,0,0,3.0,2.0,0,1
20240330,06,4,4-5-6,0,4,B2,2.16,39.41,0.0005,4.0,2.0,0.0,5,B1,4.0,39.01,0.09,2.0,5.0,6,B1,30.59,0.0006,4.0,3.0,-0.0895,78.41999999999999,0,0,3.0,2.0,0,1
20240330,06,4,4-6-1,0,4,B2,2.16,39.41,0.0005,4.0,2.0,0.0,6,B1,4.07,30.59,0.0006,4.0,3.0,1,B1,39.27,0.0006,1.0,3.0,-0.00009999999999999994,70.0,0,0,3.0,2.0,0,1
20240330,06,4,4-6-2,0,4,B2,2.16,39.41,0.0005,4.0,2.0,0.0,6,B1,4.07,30.59,0.0006,4.0,3.0,2,B1,33.91,0.001,5.0,4.0,-0.00009999999999999994,70.0,0,0,3.0,2.0,0,1
20240330,06,4,4-6-3,0,4,B2,2.16,39.41,0.0005,4.0,2.0,0.0,6,B1,4.07,30.59,0.0006,4.0,3.0,3,B1,30.87,0.0003,3.0,1.0,-0.00009999999999999994,70.0,0,0,3.0,2.0,0,1
20240330,06,4,4-6-5,0,4,B2,2.16,39.41,0.0005,4.0,2.0,0.0,6,B1,4.07,30.59,0.0006,4.0,3.0,5,B1,39.01,0.09,2.0,5.0,-0.00009999999999999994,70.0,0,0,3.0,2.0,0,1
20240330,06,4,5-1-2,0,5,B1,4.0,39.01,0.09,2.0,5.0,3.0,1,B1,5.11,39.27,0.0006,1.0,3.0,2,B1,33.91,0.001,5.0,4.0,0.0894,78.28,0,1,3.0,2.0,0,1
20240330,06,4,5-1-3,0,5,B1,4.0,39.01,0.09,2.0,5.0,3.0,1,B1,5.11,39.27,0.0006,1.0,3.0,3,B1,30.87,0.0003,3.0,1.0,0.0894,78.28,0,1,3.0,2.0,0,1
20240330,06,4,5-1-4,0,5,B1,4.0,39.01,0.09,2.0,5.0,3.0,1,B1,5.11,39.27,0.0006,1.0,3.0,4,B2,39.41,0.0005,4.0,2.0,0.0894,78.28,0,1,3.0,2.0,0,1
20240330,06,4,5-1-6,0,5,B1,4.0,39.01,0.09,2.0,5.0,3.0,1,B1,5.11,39.27,0.0006,1.0,3.0,6,B1,30.59,0.0006,4.0,3.0,0.0894,78.28,0,1,3.0,2.0,0,1
20240330,06,4,5-2-1,0,5,B1,4.0,39.01,0.09,2.0,5.0,3.0,2,B1,4.02,33.91,0.001,5.0,4.0,1,B1,39.27,0.0006,1.0,3.0,0.089,72.91999999999999,0,0,3.0,2.0,0,1
20240330,06,4,5-2-3,0,5,B1,4.0,39.01,0.09,2.0,5.0,3.0,2,B1,4.02,33.91,0.001,5.0,4.0,3,B1,30.87,0.0003,3.0,1.0,0.089,72.91999999999999,0,0,3.0,2.0,0,1
20240330,06,4,5-2-4,0,5,B1,4.0,39.01,0.09,2.0,5.0,3.0,2,B1,4.02,33.91,0.001,5.0,4.0,4,B2,39.41,0.0005,4.0,2.0,0.089,72.91999999999999,0,0,3.0,2.0,0,1
20240330,06,4,5-2-6,0,5,B1,4.0,39.01,0.09,2.0,5.0,3.0,2,B1,4.02,33.91,0.001,5.0,4.0,6,B1,30.59,0.0006,4.0,3.0,0.089,72.91999999999999,0,0,3.0,2.0,0,1
20240330,06,4,5-3-1,0,5,B1,4.0,39.01,0.09,2.0,5.0,3.0,3,B1,4.47,30.87,0.0003,3.0,1.0,1,B1,39.27,0.0006,1.0,3.0,0.0897,69.88,0,0,3.0,2.0,0,1
20240330,06,4,5-3-2,0,5,B1,4.0,39.01,0.09,2.0,5.0,3.0,3,B1,4.47,30.87,0.0003,3.0,1.0,2,B1,33.91,0.001,5.0,4.0,0.0897,69.88,0,0,3.0,2.0,0,1
20240330,06,4,5-3-4,0,5,B1,4.0,39.01,0.09,2.0,5.0,3.0,3,B1,4.47,30.87,0.0003,3.0,1.0,4,B2,39.41,0.0005,4.0,2.0,0.0897,69.88,0,0,3.0,2.0,0,1
20240330,06,4,5-3-6,0,5,B1,4.0,39.01,0.09,2.0,5.0,3.0,3,B1,4.47,30.87,0.0003,3.0,1.0,6,B1,30.59,0.0006,4.0,3.0,0.0897,69.88,0,0,3.0,2.0,0,1
20240330,06,4,5-4-1,0,5,B1,4.0,39.01,0.09,2.0,5.0,3.0,4,B2,2.16,39.41,0.0005,4.0,2.0,1,B1,39.27,0.0006,1.0,3.0,0.0895,78.41999999999999,0,0,3.0,2.0,0,1
20240330,06,4,5-4-2,0,5,B1,4.0,39.01,0.09,2.0,5.0,3.0,4,B2,2.16,39.41,0.0005,4.0,2.0,2,B1,33.91,0.001,5.0,4.0,0.0895,78.41999999999999,0,0,3.0,2.0,0,1
20240330,06,4,5-4-3,0,5,B1,4.0,39.01,0.09,2.0,5.0,3.0,4,B2,2.16,39.41,0.0005,4.0,2.0,3,B1,30.87,0.0003,3.0,1.0,0.0895,78.41999999999999,0,0,3.0,2.0,0,1
20240330,06,4,5-4-6,0,5,B1,4.0,39.01,0.09,2.0,5.0,3.0,4,B2,2.16,39.41,0.0005,4.0,2.0,6,B1,30.59,0.0006,4.0,3.0,0.0895,78.41999999999999,0,0,3.0,2.0,0,1
20240330,06,4,5-6-1,0,5,B1,4.0,39.01,0.09,2.0,5.0,3.0,6,B1,4.07,30.59,0.0006,4.0,3.0,1,B1,39.27,0.0006,1.0,3.0,0.0894,69.6,0,0,3.0,2.0,0,1
20240330,06,4,5-6-2,0,5,B1,4.0,39.01,0.09,2.0,5.0,3.0,6,B1,4.07,30.59,0.0006,4.0,3.0,2,B1,33.91,0.001,5.0,4.0,0.0894,69.6,0,0,3.0,2.0,0,1
20240330,06,4,5-6-3,0,5,B1,4.0,39.01,0.09,2.0,5.0,3.0,6,B1,4.07,30.59,0.0006,4.0,3.0,3,B1,30.87,0.0003,3.0,1.0,0.0894,69.6,0,0,3.0,2.0,0,1
20240330,06,4,5-6-4,0,5,B1,4.0,39.01,0.09,2.0,5.0,3.0,6,B1,4.07,30.59,0.0006,4.0,3.0,4,B2,39.41,0.0005,4.0,2.0,0.0894,69.6,0,0,3.0,2.0,0,1
20240330,06,4,6-1-2,0,6,B1,4.07,30.59,0.0006,4.0,3.0,0.0,1,B1,5.11,39.27,0.0006,1.0,3.0,2,B1,33.91,0.001,5.0,4.0,0.0,69.86,0,1,3.0,2.0,0,1
20240330,06,4,6-1-3,0,6,B1,4.07,30.59,0.0006,4.0,3.0,0.0,1,B1,5.11,39.27,0.0006,1.0,3.0,3,B1,30.87,0.0003,3.0,1.0,0.0,69.86,0,1,3.0,2.0,0,1
20240330,06,4,6-1-4,0,6,B1,4.07,30.59,0.0006,4.0,3.0,0.0,1,B1,5.11,39.27,0.0006,1.0,3.0,4,B2,39.41,0.0005,4.0,2.0,0.0,69.86,0,1,3.0,2.0,0,1
20240330,06,4,6-1-5,0,6,B1,4.07,30.59,0.0006,4.0,3.0,0.0,1,B1,5.11,39.27,0.0006,1.0,3.0,5,B1,39.01,0.09,2.0,5.0,0.0,69.86,0,1,3.0,2.0,0,1
20240330,06,4,6-2-1,0,6,B1,4.07,30.59,0.0006,4.0,3.0,0.0,2,B1,4.02,33.91,0.001,5.0,4.0,1,B1,39.27,0.0006,1.0,3.0,-0.0004000000000000001,64.5,0,0,3.0,2.0,0,1
20240330,06,4,6-2-3,0,6,B1,4.07,30.59,0.0006,4.0,3.0,0.0,2,B1,4.02,33.91,0.001,5.0,4.0,3,B1,30.87,0.0003,3.0,1.0,-0.0004000000000000001,64.5,0,0,3.0,2.0,0,1
20240330,06,4,6-2-4,0,6,B1,4.07,30.59,0.0006,4.0,3.0,0.0,2,B1,4.02,33.91,0.001,5.0,4.0,4,B2,39.41,0.0005,4.0,2.0,-0.0004000000000000001,64.5,0,0,3.0,2.0,0,1
20240330,06,4,6-2-5,0,6,B1,4.07,30.59,0.0006,4.0,3.0,0.0,2,B1,4.02,33.91,0.001,5.0,4.0,5,B1,39.01,0.09,2.0,5.0,-0.0004000000000000001,64.5,0,0,3.0,2.0,0,1
20240330,06,4,6-3-1,0,6,B1,4.07,30.59,0.0006,4.0,3.0,0.0,3,B1,4.47,30.87,0.0003,3.0,1.0,1,B1,39.27,0.0006,1.0,3.0,0.0003,61.46,0,0,3.0,2.0,0,1
20240330,06,4,6-3-2,0,6,B1,4.07,30.59,0.0006,4.0,3.0,0.0,3,B1,4.47,30.87,0.0003,3.0,1.0,2,B1,33.91,0.001,5.0,4.0,0.0003,61.46,0,0,3.0,2.0,0,1
20240330,06,4,6-3-4,0,6,B1,4.07,30.59,0.0006,4.0,3.0,0.0,3,B1,4.47,30.87,0.0003,3.0,1.0,4,B2,39.41,0.0005,4.0,2.0,0.0003,61.46,0,0,3.0,2.0,0,1
20240330,06,4,6-3-5,0,6,B1,4.07,30.59,0.0006,4.0,3.0,0.0,3,B1,4.47,30.87,0.0003,3.0,1.0,5,B1,39.01,0.09,2.0,5.0,0.0003,61.46,0,0,3.0,2.0,0,1
20240330,06,4,6-4-1,0,6,B1,4.07,30.59,0.0006,4.0,3.0,0.0,4,B2,2.16,39.41,0.0005,4.0,2.0,1,B1,39.27,0.0006,1.0,3.0,0.00009999999999999994,70.0,0,0,3.0,2.0,0,1
20240330,06,4,6-4-2,0,6,B1,4.07,30.59,0.0006,4.0,3.0,0.0,4,B2,2.16,39.41,0.0005,4.0,2.0,2,B1,33.91,0.001,5.0,4.0,0.00009999999999999994,70.0,0,0,3.0,2.0,0,1
20240330,06,4,6-4-3,0,6,B1,4.07,30.59,0.0006,4.0,3.0,0.0,4,B2,2.16,39.41,0.0005,4.0,2.0,3,B1,30.87,0.0003,3.0,1.0,0.00009999999999999994,70.0,0,0,3.0,2.0,0,1
20240330,06,4,6-4-5,0,6,B1,4.07,30.59,0.0006,4.0,3.0,0.0,4,B2,2.16,39.41,0.0005,4.0,2.0,5,B1,39.01,0.09,2.0,5.0,0.00009999999999999994,70.0,0,0,3.0,2.0,0,1
20240330,06,4,6-5-1,0,6,B1,4.07,30.59,0.0006,4.0,3.0,0.0,5,B1,4.0,39.01,0.09,2.0,5.0,1,B1,39.27,0.0006,1.0,3.0,-0.0894,69.6,0,0,3.0,2.0,0,1
20240330,06,4,6-5-2,0,6,B1,4.07,30.59,0.0006,4.0,3.0,0.0,5,B1,4.0,39.01,0.09,2.0,5.0,2,B1,33.91,0.001,5.0,4.0,-0.0894,69.6,0,0,3.0,2.0,0,1
20240330,06,4,6-5-3,0,6,B1,4.07,30.59,0.0006,4.0,3.0,0.0,5,B1,4.0,39.01,0.09,2.0,5.0,3,B1,30.87,0.0003,3.0,1.0,-0.0894,69.6,0,0,3.0,2.0,0,1
20240330,06,4,6-5-4,0,6,B1,4.07,30.59,0.0006,4.0,3.0,0.0,5,B1,4.0,39.01,0.09,2.0,5.0,4,B2,39.41,0.0005,4.0,2.0,-0.0894,69.6,0,0,3.0,2.0,0,1
20240330,06,5,1-2-3,0,1,B1,4.83,27.32,0.03,4.0,2.0,51.3,2,B1,4.79,33.03,0.03,3.0,2.0,3,B1,33.48,0.07,1.0,4.0,0.0,60.35,0,0,3.0,2.0,0,1
20240330,06,5,1-2-4,0,1,B1,4.83,27.32,0.03,4.0,2.0,51.3,2,B1,4.79,33.03,0.03,3.0,2.0,4,B1,27.6,0.05,3.0,3.0,0.0,60.35,0,0,3.0,2.0,0,1
20240330,06,5,1-2-5,0,1,B1,4.83,27.32,0.03,4.0,2.0,51.3,2,B1,4.79,33.03,0.03,3.0,2.0,5,B1,30.74,0.0,2.0,1.0,0.0,60.35,0,0,3.0,2.0,0,1
20240330,06,5,1-2-6,0,1,B1,4.83,27.32,0.03,4.0,2.0,51.3,2,B1,4.79,33.03,0.03,3.0,2.0,6,B1,44.1,0.18,4.0,5.0,0.0,60.35,0,0,3.0,2.0,0,1
20240330,06,5,1-3-2,0,1,B1,4.83,27.32,0.03,4.0,2.0,51.3,3,B1,3.92,33.48,0.07,1.0,4.0,2,B1,33.03,0.03,3.0,2.0,-0.04000000000000001,60.8,0,0,3.0,2.0,0,1
20240330,06,5,1-3-4,1,1,B1,4.83,27.32,0.03,4.0,2.0,51.3,3,B1,3.92,33.48,0.07,1.0,4.0,4,B1,27.6,0.05,3.0,3.0,-0.04000000000000001,60.8,0,0,3.0,2.0,0,1
20240330,06,5,1-3-5,0,1,B1,4.83,27.32,0.03,4.0,2.0,51.3,3,B1,3.92,33.48,0.07,1.0,4.0,5,B1,30.74,0.0,2.0,1.0,-0.04000000000000001,60.8,0,0,3.0,2.0,0,1
20240330,06,5,1-3-6,0,1,B1,4.83,27.32,0.03,4.0,2.0,51.3,3,B1,3.92,33.48,0.07,1.0,4.0,6,B1,44.1,0.18,4.0,5.0,-0.04000000000000001,60.8,0,0,3.0,2.0,0,1
20240330,06,5,1-4-2,0,1,B1,4.83,27.32,0.03,4.0,2.0,51.3,4,B1,4.5,27.6,0.05,3.0,3.0,2,B1,33.03,0.03,3.0,2.0,-0.020000000000000004,54.92,0,0,3.0,2.0,0,1
20240330,06,5,1-4-3,0,1,B1,4.83,27.32,0.03,4.0,2.0,51.3,4,B1,4.5,27.6,0.05,3.0,3.0,3,B1,33.48,0.07,1.0,4.0,-0.020000000000000004,54.92,0,0,3.0,2.0,0,1
20240330,06,5,1-4-5,0,1,B1,4.83,27.32,0.03,4.0,2.0,51.3,4,B1,4.5,27.6,0.05,3.0,3.0,5,B1,30.74,0.0,2.0,1.0,-0.020000000000000004,54.92,0,0,3.0,2.0,0,1
20240330,06,5,1-4-6,0,1,B1,4.83,27.32,0.03,4.0,2.0,51.3,4,B1,4.5,27.6,0.05,3.0,3.0,6,B1,44.1,0.18,4.0,5.0,-0.020000000000000004,54.92,0,0,3.0,2.0,0,1
